,Feature,Importance
11545,D1_5 W2_7,1.7854137497356876e-06
11546,D3_7 state_NEW MEXICO,1.7839369728864291e-06
11547,D4_7 D4_10,1.783657330534328e-06
11548,N0_4 year_1985,1.7836242716525773e-06
11549,D2_4 state_MINNESOTA,1.781472233636369e-06
11550,D4_6 year_2020,1.778640264192367e-06
11551,W0_7 year_1971,1.7775571579520204e-06
11552,D0_4 year_1992,1.7773281512543384e-06
11553,year_1989 year_2010,1.774630099920675e-06
11554,D2_6 state_MARYLAND,1.7729013803340259e-06
11555,N0_11 state_OREGON,1.7723518545219508e-06
11556,D4_8 year_1988,1.7703827076591291e-06
11557,D3_5 state_GEORGIA,1.770025387217868e-06
11558,W4_7 state_ILLINOIS,1.7678112089753246e-06
11559,state_MINNESOTA year_1980,1.7649742159701714e-06
11560,D3_9 state_KENTUCKY,1.7642836675276174e-06
11561,D1_9 year_1987,1.7627493121030827e-06
11562,D1_11 year_2017,1.7616075405081326e-06
11563,D2_6 state_ARIZONA,1.7609467071240915e-06
11564,W3_7 state_INDIANA,1.7602656951204573e-06
11565,D4_9 state_NEW JERSEY,1.7566785489560232e-06
11566,W1_4 state_OREGON,1.7565436529220398e-06
11567,N0_9 year_1987,1.755430059771385e-06
11568,W3_6 year_1988,1.7552450415442891e-06
11569,state_CALIFORNIA state_INDIANA,1.753276052025793e-06
11570,W4_6 state_FLORIDA,1.7528008084070168e-06
11571,D1_4 state_NEBRASKA,1.751102563689182e-06
11572,D2_10 year_1994,1.7485182896386311e-06
11573,W4_4 year_2007,1.747828039270683e-06
11574,W3_9 state_UTAH,1.7477029070934054e-06
11575,D4_10 state_KANSAS,1.745674958390399e-06
11576,W4_5 state_WISCONSIN,1.7451670707088685e-06
11577,D1_5 year_1970,1.7449971286756983e-06
11578,D3_5 state_WASHINGTON,1.7408100430864673e-06
11579,D0_6 state_NORTH DAKOTA,1.7392329165825947e-06
11580,D3_11 D4_6,1.738987072397743e-06
11581,W0_7 W1_5,1.738461467986389e-06
11582,D1_10 state_WEST VIRGINIA,1.738405385884329e-06
11583,state_IOWA state_OREGON,1.7347505410932977e-06
11584,state_VIRGINIA year_2020,1.7325581293001012e-06
11585,D0_6 W4_10,1.7316362148908791e-06
11586,W0_5 year_2002,1.7315364581801863e-06
11587,W3_9 year_1975,1.7297916920844785e-06
11588,D3_6 year_1983,1.7291671166213159e-06
11589,W4_11 state_NORTH CAROLINA,1.728654463378415e-06
11590,W0_4 year_1991,1.72793885700697e-06
11591,D1_10 W3_8,1.727509182760391e-06
11592,W3_10 state_COLORADO,1.7272576340094595e-06
11593,D2_8 year_1994,1.7268656868673886e-06
11594,W1_10 state_OREGON,1.7265253702514712e-06
11595,D0_7 year_1999,1.7250934243806052e-06
11596,average_temp_11 year_2015,1.721724165592938e-06
11597,N0_10 state_MISSISSIPPI,1.720647706735691e-06
11598,W2_10 year_1994,1.7205922946922138e-06
11599,W3_9 year_2001,1.720422465337336e-06
11600,D2_5 year_1988,1.7200158769985636e-06
11601,D2_9 year_1982,1.7193826477244675e-06
11602,W3_5 year_2017,1.7176012200112684e-06
11603,N0_5 year_2010,1.717295652553213e-06
11604,D4_7 year_1972,1.716440261531397e-06
11605,D1_4 state_ARIZONA,1.7130102171235517e-06
11606,D1_11 W3_10,1.7103885642035433e-06
11607,D2_10 state_WEST VIRGINIA,1.7096460034922854e-06
11608,W3_9 state_NEW JERSEY,1.7092927901505116e-06
11609,D2_8 state_NEW YORK,1.7091729869457855e-06
11610,W2_10 state_OREGON,1.7073278004375768e-06
11611,W1_5 state_MICHIGAN,1.6953496557599793e-06
11612,D4_9 year_1986,1.6936180016990389e-06
11613,D2_5 year_1985,1.6923923625441568e-06
11614,D2_5 state_NEW JERSEY,1.6916225668522057e-06
11615,D2_6 W0_9,1.6898251282338253e-06
11616,state_NORTH DAKOTA year_2014,1.6892304833627126e-06
11617,W2_7 state_KANSAS,1.6868672946770144e-06
11618,W4_6 W4_7,1.6846206727429946e-06
11619,D1_4 state_OREGON,1.683514612229261e-06
11620,D2_8 year_1996,1.6815236604950156e-06
11621,W1_5 state_VIRGINIA,1.6811647979148036e-06
11622,W2_9 year_2020,1.6808457433703993e-06
11623,W3_7 year_2000,1.6786344261767943e-06
11624,average_temp_6 year_2013,1.6766638560465215e-06
11625,W4_7 state_OKLAHOMA,1.6736747136359263e-06
11626,W1_11 year_1975,1.6727404184874325e-06
11627,W2_5,1.6720184684197782e-06
11628,state_MONTANA year_1981,1.6719658407770983e-06
11629,D2_10 year_1978,1.6717993459383212e-06
11630,W1_7 year_1994,1.671688523326094e-06
11631,W2_8 year_2019,1.6690029031937313e-06
11632,state_OKLAHOMA year_2006,1.6689948421733194e-06
11633,D1_7 state_FLORIDA,1.6685471212791231e-06
11634,D1_8 year_2010,1.668161522644768e-06
11635,W0_4 year_2010,1.6668342812368254e-06
11636,D3_7 year_2013,1.6663850389314347e-06
11637,W3_10 state_ARIZONA,1.6659824718246783e-06
11638,D3_6 year_2005,1.6658606846227163e-06
11639,D3_7 state_ARKANSAS,1.6598992121594913e-06
11640,W4_4 year_2002,1.6590754881797859e-06
11641,D0_8 year_2019,1.6574096941687605e-06
11642,D1_5 state_SOUTH CAROLINA,1.6554122719887138e-06
11643,W2_4 year_1976,1.6543153486044668e-06
11644,W4_10 year_1982,1.6539879587547027e-06
11645,W2_6 state_IOWA,1.651440600707497e-06
11646,D4_7 W2_11,1.6511230949661185e-06
11647,W4_11 state_IDAHO,1.6509477152754135e-06
11648,D2_10 year_1990,1.648988681167918e-06
11649,W3_9 state_KENTUCKY,1.648372812369138e-06
11650,D0_7 year_1987,1.6477130390016465e-06
11651,W1_6 year_1975,1.6449146123275167e-06
11652,D3_4 year_2018,1.6442093813022858e-06
11653,D0_10 D4_5,1.6441361317077673e-06
11654,D3_11 state_MINNESOTA,1.642458856684329e-06
11655,W0_10 year_2020,1.6414365721731665e-06
11656,D3_4 year_2012,1.6407235536536047e-06
11657,state_TENNESSEE year_1976,1.6382537622699437e-06
11658,D2_10 W2_8,1.6379469006653195e-06
11659,D1_7 year_1976,1.6372585704264572e-06
11660,W0_4 year_2006,1.6365777099147522e-06
11661,W4_4 state_MISSOURI,1.6345054935181905e-06
11662,W3_11 state_UTAH,1.634139830693826e-06
11663,W4_6 state_VIRGINIA,1.6337102035238805e-06
11664,state_MISSOURI year_1989,1.6328142054871365e-06
11665,D3_10 year_2004,1.6309491871058674e-06
11666,D4_7 state_NORTH DAKOTA,1.6276163937214236e-06
11667,D4_5 year_2019,1.6270902230581385e-06
11668,D3_5 D3_8,1.6268621046198882e-06
11669,W1_9 year_2004,1.6256418491585362e-06
11670,W2_6 year_1971,1.624937668764294e-06
11671,D2_4 year_1971,1.6222919882575504e-06
11672,W0_10 state_UTAH,1.6208272287485462e-06
11673,D4_5 year_1975,1.6200191351018403e-06
11674,W2_5 year_1990,1.6196212489046614e-06
11675,W4_10 year_2001,1.6188050123435424e-06
11676,year_1976 year_2020,1.6176643461876083e-06
11677,D1_10 year_1996,1.6136966375501963e-06
11678,state_MARYLAND year_1975,1.6106491349127773e-06
11679,W1_9 year_1997,1.6105632614589414e-06
11680,D4_8 year_2018,1.609387088578874e-06
11681,D4_4 W3_4,1.6080735261163218e-06
11682,D1_5 year_2007,1.606327945175501e-06
11683,D1_10 year_2015,1.6058261099604135e-06
11684,W1_4 year_2006,1.6050278350743112e-06
11685,D1_4 state_NEW YORK,1.6013599103778496e-06
11686,W2_6 year_1978,1.6002987544902465e-06
11687,D3_6 W1_10,1.6001421755224884e-06
11688,W2_10 year_2011,1.597770285692842e-06
11689,W4_5 state_SOUTH CAROLINA,1.5973902132729868e-06
11690,D2_8 state_MARYLAND,1.5969895808905031e-06
11691,W3_10 year_1974,1.5969532957133184e-06
11692,D4_5 state_WYOMING,1.5949810753623548e-06
11693,W2_8 year_1987,1.5922580910436424e-06
11694,D3_9 year_1978,1.5919994211486137e-06
11695,average_temp_7 state_MARYLAND,1.5917213084977697e-06
11696,state_MICHIGAN year_1980,1.5891032323020617e-06
11697,D2_5 state_LOUISIANA,1.5890865436492486e-06
11698,D2_6 year_1993,1.5840346276578038e-06
11699,D2_5 year_2006,1.5836636055218102e-06
11700,D1_6 D4_5,1.5835018967943162e-06
11701,state_MISSOURI state_WEST VIRGINIA,1.582414973785692e-06
11702,D0_7 state_MISSOURI,1.5823862639500153e-06
11703,W2_4 year_1991,1.5815230271952426e-06
11704,D0_10 state_VIRGINIA,1.5811900696491733e-06
11705,D3_7 year_1989,1.5780645914927303e-06
11706,state_MONTANA year_1987,1.5777482294896177e-06
11707,D4_7 year_2006,1.576807667787673e-06
11708,D4_6 year_2008,1.575950864665201e-06
11709,W2_10 state_LOUISIANA,1.5759164342715062e-06
11710,D4_10 year_2000,1.5756938908288961e-06
11711,D4_9,1.5752857059019574e-06
11712,W1_10 state_NEW YORK,1.5708453143395375e-06
11713,W4_9 state_VIRGINIA,1.5675002543915248e-06
11714,D2_8 state_UTAH,1.5638044371285452e-06
11715,W1_10 state_MARYLAND,1.5634867424261898e-06
11716,D1_5 state_KANSAS,1.5627191451860753e-06
11717,D4_9 state_ARIZONA,1.562538747164885e-06
11718,W3_7 year_2016,1.5608195126134437e-06
11719,D4_6 W2_9,1.5570109962573614e-06
11720,D1_6 W1_6,1.556662113975952e-06
11721,D4_10 year_1993,1.5561868853967428e-06
11722,W3_11 year_2003,1.5520538817906644e-06
11723,D3_6 state_MONTANA,1.5518397723085595e-06
11724,W3_10 state_NEW YORK,1.5514653088587978e-06
11725,D2_8 W1_10,1.5510620129100386e-06
11726,W3_9 year_2012,1.549244557736444e-06
11727,D0_7 year_1984,1.5461563801296181e-06
11728,D0_7 state_MONTANA,1.5448181397547208e-06
11729,W4_5 year_1978,1.5436194799735847e-06
11730,W2_4 year_2014,1.5434383771460798e-06
11731,D1_10 state_INDIANA,1.5430775784143296e-06
11732,W0_8 year_1986,1.5429108349991088e-06
11733,D3_7 D4_4,1.542316516511194e-06
11734,D2_6 W0_11,1.5391399092580205e-06
11735,D0_6 year_1983,1.5387758362105745e-06
11736,W2_10 year_2017,1.5385470016599976e-06
11737,D2_9 state_VIRGINIA,1.5336755782417923e-06
11738,W1_5 year_1972,1.5333039508027252e-06
11739,D0_5 year_2006,1.5325909040328068e-06
11740,D4_5 state_TENNESSEE,1.5302489995706905e-06
11741,W0_11 year_1974,1.5301066290773354e-06
11742,D3_11 state_NEW JERSEY,1.527828345090034e-06
11743,W2_10 state_FLORIDA,1.525665126692597e-06
11744,D2_11 W4_8,1.5252682479660658e-06
11745,D0_9 state_MICHIGAN,1.5252052654412196e-06
11746,W3_9 year_1985,1.5249698895463275e-06
11747,D2_5 year_1977,1.5247136166220274e-06
11748,D0_7,1.5210483902881408e-06
11749,D1_4 year_1970,1.5210225719478396e-06
11750,D3_7 state_COLORADO,1.5195946295327938e-06
11751,D3_9 year_2006,1.5195314830232652e-06
11752,D1_10 year_2019,1.5188387338443014e-06
11753,W0_4 year_1975,1.5170282543596072e-06
11754,state_ARKANSAS year_1987,1.516519476922462e-06
11755,D4_8 W1_5,1.5163461731116301e-06
11756,W0_10,1.512573380433766e-06
11757,D0_5 state_WYOMING,1.5098944312901625e-06
11758,W0_6 state_INDIANA,1.5081154175663236e-06
11759,W3_8 W4_7,1.5080850075194122e-06
11760,D4_4 year_2016,1.5070878502435416e-06
11761,D3_11 state_LOUISIANA,1.502919239319916e-06
11762,W4_10 year_1975,1.5026428902090348e-06
11763,D4_8 year_1985,1.5008960855134216e-06
11764,W3_11 state_INDIANA,1.4991355222203646e-06
11765,D4_4 W2_10,1.498562882423832e-06
11766,D3_4 year_2010,1.4975775352846132e-06
11767,W3_10 state_SOUTH DAKOTA,1.4975058455851261e-06
11768,D4_8 N0_7,1.497102559204443e-06
11769,W3_8 year_1991,1.4965027459552203e-06
11770,W4_6 year_2019,1.495368823656481e-06
11771,D3_6 state_OKLAHOMA,1.4905881020429717e-06
11772,D0_11 D3_11,1.4897020995790465e-06
11773,D4_11 N0_6,1.4883934999839218e-06
11774,D0_8 state_CALIFORNIA,1.4881181504436983e-06
11775,D4_7 W2_4,1.488018823586491e-06
11776,W1_9 state_NEW YORK,1.4867117439659018e-06
11777,D2_4 state_NEW YORK,1.4840983875429162e-06
11778,W3_8 state_MINNESOTA,1.4833571800095227e-06
11779,D2_11 W1_5,1.4817031081296742e-06
11780,W2_6 state_OHIO,1.4797950244629903e-06
11781,D1_8 state_DELAWARE,1.4796899610910902e-06
11782,D2_6 year_1987,1.4789874892957388e-06
11783,W2_6 year_2005,1.4747789155021022e-06
11784,W2_10 state_WYOMING,1.4741891421033154e-06
11785,W4_8 state_CALIFORNIA,1.473643220988888e-06
11786,D1_4 year_2004,1.4728459938515673e-06
11787,average_temp_10 year_1990,1.4720236781104135e-06
11788,W4_10 state_ALABAMA,1.4713020415601165e-06
11789,D4_10 W1_9,1.4701755764523413e-06
11790,average_temp_4 year_1989,1.4700411856612266e-06
11791,D2_11 W1_8,1.4690570036127204e-06
11792,D2_10 state_MINNESOTA,1.4688686105475129e-06
11793,W2_5 state_SOUTH CAROLINA,1.4686872844470132e-06
11794,W1_10 W4_10,1.467287779726306e-06
11795,W0_9 state_INDIANA,1.4667220859153663e-06
11796,W4_6 year_1991,1.4665298983998606e-06
11797,D1_7 state_NEW MEXICO,1.46599629613613e-06
11798,W4_9 year_2009,1.4621971177404893e-06
11799,D3_5 D4_8,1.4621433177735065e-06
11800,W2_11 year_2012,1.461783080821884e-06
11801,W3_4 year_1985,1.4582870916072978e-06
11802,W3_4 year_1981,1.4580008832124536e-06
11803,W0_10 state_WISCONSIN,1.4567765695555225e-06
11804,D3_9 state_MINNESOTA,1.4554491898280625e-06
11805,D2_6 D2_11,1.454705594368849e-06
11806,D2_11 year_1970,1.4543672320791435e-06
11807,W3_11 year_2012,1.4538292617516508e-06
11808,W1_5 state_OHIO,1.4523664345063934e-06
11809,D2_10 year_1985,1.4495996573889562e-06
11810,D1_7 year_2017,1.4486795237497365e-06
11811,W0_9 state_WYOMING,1.447885769171233e-06
11812,W3_6 state_KENTUCKY,1.4472138076038266e-06
11813,D0_10 year_1979,1.4455134297820078e-06
11814,W1_4 year_1992,1.445036377870616e-06
11815,W2_9 year_2010,1.4446995963162649e-06
11816,W2_6 state_NEW YORK,1.4446649420008407e-06
11817,D3_4 state_ALABAMA,1.4444824508680228e-06
11818,D1_4 D3_4,1.4438602659353982e-06
11819,W4_6 year_2005,1.4434003522891728e-06
11820,D1_7 state_VIRGINIA,1.4427659914382207e-06
11821,W1_4 W2_9,1.442731209587603e-06
11822,D2_10 W0_10,1.4408664976052876e-06
11823,W4_6 state_NEW YORK,1.4400387654274627e-06
11824,D3_5 state_IDAHO,1.4393572563203556e-06
11825,D3_9 state_WASHINGTON,1.4373498862808517e-06
11826,D2_5 state_ARKANSAS,1.4354210818563535e-06
11827,D2_6 state_ARKANSAS,1.4351484949030595e-06
11828,W1_4 state_WASHINGTON,1.4339017730618886e-06
11829,W3_11 state_VIRGINIA,1.4284404982616518e-06
11830,D2_5 year_2012,1.4282056432408322e-06
11831,W3_9 state_ALABAMA,1.4280545334789587e-06
11832,D0_5 state_WISCONSIN,1.4278049776961542e-06
11833,W0_7 state_DELAWARE,1.4268136733923808e-06
11834,D1_5 W2_11,1.4254571967190578e-06
11835,D2_7 state_SOUTH CAROLINA,1.4239303564143573e-06
11836,D4_4 state_WISCONSIN,1.4231339857514579e-06
11837,D2_6 D3_5,1.4207739446258296e-06
11838,W4_11 year_1993,1.419782990576955e-06
11839,W1_4 year_1983,1.4176399590362475e-06
11840,state_TEXAS year_1986,1.415236631220532e-06
11841,D2_5 W0_4,1.4149389940630425e-06
11842,D4_9 state_NORTH CAROLINA,1.413615428952955e-06
11843,W4_4 year_1984,1.4128948389330627e-06
11844,D1_10 D2_7,1.412546727154855e-06
11845,D2_4 state_IDAHO,1.4121660818547688e-06
11846,W2_10,1.4108856359302243e-06
11847,N0_9 year_2004,1.4108842836731307e-06
11848,D4_9 state_DELAWARE,1.4093099805324165e-06
11849,D3_8 state_MINNESOTA,1.4085333059277748e-06
11850,D2_5 state_TEXAS,1.4084862513354665e-06
11851,D0_8 state_OHIO,1.405817305114345e-06
11852,D0_6 state_DELAWARE,1.4045105720559176e-06
11853,W0_8 year_1989,1.4039002967191035e-06
11854,D1_11 W3_7,1.4037441719087434e-06
11855,W1_9 state_COLORADO,1.4029227331526168e-06
11856,W4_7 year_1995,1.4026692830326705e-06
11857,D3_11 year_1986,1.4019121066086363e-06
11858,D3_10 state_DELAWARE,1.401646501555828e-06
11859,D3_5 year_1988,1.4002877004271598e-06
11860,W4_10 year_2013,1.3995030747624483e-06
11861,D2_10 state_VIRGINIA,1.398066367621038e-06
11862,W2_11 year_1996,1.3966256880826953e-06
11863,D2_11 W4_11,1.3962529815776118e-06
11864,N0_7 state_OHIO,1.3952648666594626e-06
11865,state_ILLINOIS state_OHIO,1.3951337047816959e-06
11866,W0_9 state_ALABAMA,1.394489558241825e-06
11867,D4_4 state_NORTH DAKOTA,1.3942069337841674e-06
11868,W1_5 year_1996,1.3935140976121809e-06
11869,W3_9 year_1996,1.3934559117694055e-06
11870,N0_7 year_1990,1.3913994029644108e-06
11871,D1_6 year_1985,1.391350068291278e-06
11872,W4_9 year_1976,1.3904147193006537e-06
11873,D2_9 state_WISCONSIN,1.3900735236794916e-06
11874,W4_5 state_MONTANA,1.3883648956902346e-06
11875,D4_6 W4_9,1.38779911162652e-06
11876,D2_7 state_INDIANA,1.3865963179488487e-06
11877,state_MINNESOTA year_2019,1.3855269682608016e-06
11878,W4_11 state_SOUTH DAKOTA,1.3838682929039728e-06
11879,state_IOWA state_TENNESSEE,1.3836164742552678e-06
11880,W0_7 year_1992,1.3820941067559429e-06
11881,D4_8 W1_7,1.3808860078168802e-06
11882,W2_7 year_2016,1.3799064481162282e-06
11883,W4_9 state_MICHIGAN,1.3782511506393532e-06
11884,D0_10 state_GEORGIA,1.3767958551384103e-06
11885,D0_10 year_1997,1.3759541518623482e-06
11886,W3_9 year_2019,1.3755957472019048e-06
11887,D3_5 state_ARKANSAS,1.3750930825148227e-06
11888,W3_6 year_1987,1.3721349411652993e-06
11889,D2_4 year_2008,1.3699551745784835e-06
11890,W3_10 year_1983,1.3662135714066098e-06
11891,W1_4 year_1986,1.365951996422411e-06
11892,state_MINNESOTA year_1975,1.365562126059719e-06
11893,W1_9 year_2010,1.3641372171314235e-06
11894,W1_11 state_NEW MEXICO,1.3624837443621201e-06
11895,W3_7 state_UTAH,1.360952507026349e-06
11896,D3_10 year_1977,1.3592384445681897e-06
11897,W3_6 year_1993,1.3585253038477891e-06
11898,year_1977 year_2020,1.3574860887751292e-06
11899,year_1979 year_2017,1.3566072947497108e-06
11900,D0_7 D3_10,1.355370660441563e-06
11901,W3_9 state_ARIZONA,1.354083848148348e-06
11902,D2_7 year_2011,1.3528920999157617e-06
11903,average_temp_5 year_1992,1.3494037683396967e-06
11904,W4_8 year_2001,1.3465012485936543e-06
11905,D1_4 D1_8,1.3463429941321046e-06
11906,W0_9 year_1999,1.3462806781784482e-06
11907,D4_4 year_1986,1.3453210862406705e-06
11908,W3_5 state_OHIO,1.3453011487081157e-06
11909,state_TENNESSEE year_2002,1.3440826043907244e-06
11910,N0_10 year_1981,1.3429042313142053e-06
11911,W4_9 year_2005,1.3409832060883604e-06
11912,state_MISSOURI state_NEW MEXICO,1.3375060949443301e-06
11913,state_MONTANA year_1993,1.3359128690474794e-06
11914,D4_10 state_MARYLAND,1.333182541270484e-06
11915,D2_4 D2_8,1.3311590956636516e-06
11916,W2_10 year_1976,1.3242871932598788e-06
11917,W2_10 state_KENTUCKY,1.3239588555530393e-06
11918,state_LOUISIANA year_2018,1.3170700673361243e-06
11919,W0_7 state_KENTUCKY,1.313706567372524e-06
11920,W0_11 state_VIRGINIA,1.3135498423118872e-06
11921,W2_7 state_NEW JERSEY,1.3122296918463908e-06
11922,W2_9 year_1993,1.310361831710111e-06
11923,D2_6 state_KANSAS,1.310065396906094e-06
11924,D1_9 W3_10,1.3078602045983297e-06
11925,W3_7 year_1999,1.3077806872573751e-06
11926,year_1987 year_1999,1.307608043632292e-06
11927,D1_9 state_GEORGIA,1.3065566779359682e-06
11928,D3_6 state_ALABAMA,1.3061616045063835e-06
11929,D3_4 year_2014,1.305673038061842e-06
11930,W3_9 year_2016,1.3043806172506384e-06
11931,W3_11 state_SOUTH DAKOTA,1.30330201815185e-06
11932,W1_6 state_UTAH,1.3031985328893497e-06
11933,state_MISSISSIPPI year_2012,1.3028821244494941e-06
11934,D1_5 state_DELAWARE,1.3022663110605515e-06
11935,D3_11 state_NORTH CAROLINA,1.3017835664041955e-06
11936,D2_7 year_1992,1.3006648569356653e-06
11937,W1_10 W2_6,1.299946935926137e-06
11938,W3_5 year_2015,1.2999434544987928e-06
11939,W4_9 year_1990,1.2996378621117416e-06
11940,average_temp_6 year_1985,1.297276602886238e-06
11941,D3_6 year_1997,1.2967245232853168e-06
11942,W3_8 year_2010,1.295268063631275e-06
11943,W4_10 year_1990,1.2941648259994212e-06
11944,W0_9 state_WEST VIRGINIA,1.2926854145162962e-06
11945,W4_8 year_1986,1.292109685918176e-06
11946,W2_7 year_2010,1.2904245942883743e-06
11947,D4_10 year_2012,1.2894880885799043e-06
11948,D1_4 year_1982,1.2893550478478e-06
11949,W3_7 state_MINNESOTA,1.2883470336670895e-06
11950,W1_7 year_1992,1.2878425094560124e-06
11951,W3_8 year_2008,1.2871044891659247e-06
11952,D0_7 state_WYOMING,1.2870910448388458e-06
11953,year_2002 year_2014,1.2864354565792824e-06
11954,W1_5 year_1993,1.2860492415912149e-06
11955,D2_5 state_KENTUCKY,1.2856318107888661e-06
11956,D1_9 state_KENTUCKY,1.2837478105740786e-06
11957,D0_4 state_DELAWARE,1.2836614945062612e-06
11958,D3_5 year_2020,1.2817636927338265e-06
11959,W3_7 year_2005,1.2784987012116015e-06
11960,D0_5 year_2013,1.276762607287473e-06
11961,D4_11 W2_9,1.2745778645334633e-06
11962,W3_11 state_NORTH CAROLINA,1.2745497786689087e-06
11963,W0_6 state_OREGON,1.2738106293722338e-06
11964,D3_8 year_2002,1.271707648464837e-06
11965,W2_6 state_WYOMING,1.2682212140436617e-06
11966,D2_8 D3_5,1.267821612542835e-06
11967,N0_9 year_2001,1.2673000817140027e-06
11968,D1_11 year_1973,1.2662423129210253e-06
11969,D4_10 state_OHIO,1.2655760861890068e-06
11970,D2_5 state_ARIZONA,1.2640702135008867e-06
11971,W1_10 state_WASHINGTON,1.2623002728339822e-06
11972,D0_8 state_NEBRASKA,1.261560315041331e-06
11973,W3_7 year_1994,1.2583364734654215e-06
11974,D4_8 year_1976,1.2575866318683715e-06
11975,D3_4 state_NEW MEXICO,1.256857340255455e-06
11976,state_NORTH CAROLINA year_2013,1.2537661706151986e-06
11977,W1_7 state_DELAWARE,1.2520567898323084e-06
11978,W1_6 year_1988,1.2518891018175594e-06
11979,W1_7 state_SOUTH DAKOTA,1.2518562937787178e-06
11980,D4_4 state_DELAWARE,1.2499023385455037e-06
11981,D1_11 year_2002,1.2476892996198923e-06
11982,D2_5 state_SOUTH CAROLINA,1.2476579048911952e-06
11983,W0_5 state_WASHINGTON,1.2476075788078019e-06
11984,D0_11 year_2014,1.2474765096691509e-06
11985,D3_9 W4_7,1.2474748494195202e-06
11986,W4_4 year_1977,1.2466181668331995e-06
11987,state_MICHIGAN state_NORTH CAROLINA,1.2460543105989297e-06
11988,state_MINNESOTA year_1981,1.2456316674468e-06
11989,D1_8 year_1998,1.2427128466752017e-06
11990,W3_8 state_DELAWARE,1.2415929227421174e-06
11991,W2_6 W4_8,1.2406211194596544e-06
11992,D2_6 year_1975,1.2399322309084604e-06
11993,W2_8 state_WISCONSIN,1.2396858552288473e-06
11994,W1_4 state_IDAHO,1.2382247615265023e-06
11995,W3_6 state_NEBRASKA,1.2367709844890086e-06
11996,W2_9 year_1989,1.2353507924015337e-06
11997,W2_9 year_1974,1.2335609074639446e-06
11998,D1_10 year_1998,1.2333647037122705e-06
11999,W0_9 state_VIRGINIA,1.2329122629378578e-06
12000,W1_5 year_1986,1.232400150522569e-06
12001,W3_8 state_MICHIGAN,1.2321345281041856e-06
12002,W3_8 state_NEW JERSEY,1.2312908822412114e-06
12003,D1_6 state_OREGON,1.2307884110322217e-06
12004,D1_11,1.230652458097846e-06
12005,D3_4 state_LOUISIANA,1.230130078775341e-06
12006,N0_10 year_1992,1.228369923958687e-06
12007,W3_10 state_KENTUCKY,1.2281930413198075e-06
12008,state_COLORADO state_MONTANA,1.2272221189289921e-06
12009,D3_4 year_1988,1.2234942607292172e-06
12010,W2_4 year_1980,1.2227400791200224e-06
12011,year_1985 year_1991,1.2211836843143421e-06
12012,D2_11 D4_6,1.2207905461485277e-06
12013,W0_9 year_1970,1.2200634490705081e-06
12014,D3_10 state_IOWA,1.2191304299247265e-06
12015,D4_5 year_2006,1.2176906789911203e-06
12016,D3_7 D3_11,1.21740967140119e-06
12017,D1_9 state_UTAH,1.2173404764727188e-06
12018,D3_6 W0_4,1.2156943790148192e-06
12019,W2_5 year_2007,1.2132292855847485e-06
12020,W3_5 state_IDAHO,1.2129827925140492e-06
12021,D4_11 state_SOUTH DAKOTA,1.211220164122168e-06
12022,D0_9 state_MISSOURI,1.2092395820532094e-06
12023,D3_5 D3_10,1.2090441707548198e-06
12024,year_1988 year_1990,1.2087330639352393e-06
12025,D0_9 state_ARIZONA,1.207723855547147e-06
12026,year_1973 year_2020,1.2075706008952731e-06
12027,W2_5 state_NEW YORK,1.205592289635702e-06
12028,D1_6 W2_6,1.2035677836469736e-06
12029,D1_10 W2_9,1.2033245794044005e-06
12030,W0_9 year_2016,1.2021853889386366e-06
12031,W3_11 W4_6,1.2012740219662394e-06
12032,W0_8 year_1996,1.200484614374319e-06
12033,D1_5 state_UTAH,1.20012403402704e-06
12034,D2_5 year_1996,1.1987589790319965e-06
12035,D0_6 N0_4,1.1987445475609564e-06
12036,D2_8 year_1986,1.1979542741113096e-06
12037,D1_5 state_OHIO,1.1965334413185538e-06
12038,W2_8 year_1994,1.1960022547282406e-06
12039,W0_5 year_1978,1.1946023352866612e-06
12040,W3_9 state_NEW YORK,1.1936337564819094e-06
12041,D1_7 W3_11,1.1934228431447137e-06
12042,D0_9 W3_7,1.1928579268709962e-06
12043,D4_4 W0_7,1.1924835785574482e-06
12044,W4_5 state_NORTH DAKOTA,1.190798748135904e-06
12045,W3_8 year_2001,1.1888477154017625e-06
12046,year_1981 year_2010,1.1848595303955028e-06
12047,W2_6 state_SOUTH DAKOTA,1.1824872656033174e-06
12048,W4_8 year_2008,1.1822471907179519e-06
12049,D2_6 year_1985,1.1814252939761656e-06
12050,D4_9 year_1981,1.1812848662713516e-06
12051,D1_8 year_2013,1.1809369835324612e-06
12052,N0_9 year_1973,1.1795751647529653e-06
12053,D3_8 year_1973,1.1794211092074597e-06
12054,D0_7 state_OHIO,1.1793373485966952e-06
12055,D2_8 state_OREGON,1.179087660445257e-06
12056,D1_6 year_1974,1.1782975767642873e-06
12057,W1_9 year_1984,1.1780159436069166e-06
12058,W3_5 state_UTAH,1.176820600417522e-06
12059,W4_11 year_1992,1.1765024452743505e-06
12060,W0_7 year_1994,1.174560386616654e-06
12061,W3_6 state_ARIZONA,1.1739062673342607e-06
12062,D0_7 W3_9,1.1713592158003207e-06
12063,D1_4 state_MARYLAND,1.1676781682146863e-06
12064,D4_8 W3_8,1.1674606651292201e-06
12065,W0_9 year_2010,1.1639299747643433e-06
12066,D3_4 state_OHIO,1.1637184554043832e-06
12067,W1_4 state_NEW YORK,1.1634591348836296e-06
